thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
55,0,55,[np.float64(-0.06712962962962964)],[np.float64(-0.38657407407407407)],[1],[0],[0],[1.8053878999780864],['Target'],55,0,55,0,102.60226169996895,,10,102.59259089990519,102.60226169996895,102.60226169996895,0.024153399979695678,104.39809319982305,[np.float64(-0.06712962962962964)],[np.float64(-0.38657407407407407)],[1],[0],[0],[1.8053878999780864],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
56,0,56,[np.float64(0.4305555555555556)],[np.float64(0.3773148148148148)],[1],[0],[0],[2.5651877999771386],['Target'],56,0,56,0,104.41751059982926,,5,104.41125749982893,104.41751059982926,104.41751059982926,0.012943800073117018,106.97657499997877,[np.float64(0.4305555555555556)],[np.float64(0.3773148148148148)],[1],[0],[0],[2.5651877999771386],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
57,0,57,[np.float64(0.4039351851851852)],[np.float64(-0.375)],[1],[0],[0],[2.849512199871242],['Target'],57,0,57,0,107.01835649996065,,10,107.00470619997941,107.01835649996065,107.01835649996065,0.02789849997498095,109.85432119993493,[np.float64(0.4039351851851852)],[np.float64(-0.375)],[1],[0],[0],[2.849512199871242],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
58,0,58,[np.float64(0.33912037037037035)],[np.float64(0.02199074074074074)],[1],[0],[0],[1.7949000999797136],['Target'],58,0,58,0,109.88330429978669,,5,109.8740999000147,109.88330429978669,109.88330429978669,0.0195915000513196,111.66910469997674,[np.float64(0.33912037037037035)],[np.float64(0.02199074074074074)],[1],[0],[0],[1.7949000999797136],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
59,0,59,[np.float64(-0.40046296296296297)],[np.float64(0.03935185185185185)],[1],[0],[0],[1.9026651000604033],['Target'],59,0,59,0,111.70508749992587,,10,111.69594819983467,111.70508749992587,111.70508749992587,0.026654900051653385,113.59871159982868,[np.float64(-0.40046296296296297)],[np.float64(0.03935185185185185)],[1],[0],[0],[1.9026651000604033],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
60,0,60,[np.float64(-0.016203703703703703)],[np.float64(0.3287037037037037)],[1],[0],[0],[1.6955639999359846],['Target'],60,0,60,0,113.6337960998062,,10,113.62559159984812,113.6337960998062,113.6337960998062,0.026677199872210622,115.32127580000088,[np.float64(-0.016203703703703703)],[np.float64(0.3287037037037037)],[1],[0],[0],[1.6955639999359846],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
61,0,61,[np.float64(-0.32407407407407407)],[np.float64(0.27199074074074076)],[1],[0],[0],[1.4388512000441551],['Target'],61,0,61,0,115.34521339996718,,5,115.33832589979284,115.34521339996718,115.34521339996718,0.016807900043204427,116.77727939980105,[np.float64(-0.32407407407407407)],[np.float64(0.27199074074074076)],[1],[0],[0],[1.4388512000441551],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
62,0,62,[np.float64(-0.18171296296296297)],[np.float64(-0.2013888888888889)],[1],[0],[0],[1.6025967001914978],['Target'],62,0,62,0,116.81886389991269,,10,116.80506069981493,116.81886389991269,116.81886389991269,0.027588999830186367,118.4077632999979,[np.float64(-0.18171296296296297)],[np.float64(-0.2013888888888889)],[1],[0],[0],[1.6025967001914978],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
63,0,63,[np.float64(0.3333333333333333)],[np.float64(-0.14699074074074073)],[1],[0],[0],[1.8053447001148015],['Target'],63,0,63,0,118.427872199798,,5,118.42183199990541,118.427872199798,118.427872199798,0.013842999935150146,120.22727799997665,[np.float64(0.3333333333333333)],[np.float64(-0.14699074074074073)],[1],[0],[0],[1.8053447001148015],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
64,0,64,[np.float64(-0.4583333333333333)],[np.float64(0.25)],[1],[0],[0],[1.6280783999245614],['Target'],64,0,64,0,120.25398769997992,,5,120.24622339988127,120.25398769997992,120.25398769997992,0.018796300049871206,121.8743849999737,[np.float64(-0.4583333333333333)],[np.float64(0.25)],[1],[0],[0],[1.6280783999245614],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
65,0,65,[np.float64(0.02199074074074074)],[np.float64(0.4039351851851852)],[1],[0],[0],[1.7868023999035358],['Target'],65,0,65,0,121.8913431998808,,5,121.88569289981388,121.8913431998808,121.8913431998808,0.011139699956402183,123.67261949996464,[np.float64(0.02199074074074074)],[np.float64(0.4039351851851852)],[1],[0],[0],[1.7868023999035358],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
66,0,66,[np.float64(0.44675925925925924)],[np.float64(-0.42824074074074076)],[1],[0],[0],[2.6227402000222355],['Target'],66,0,66,0,123.70479379990138,,10,123.69545249990188,123.70479379990138,123.70479379990138,0.02263210015371442,126.31830709986389,[np.float64(0.44675925925925924)],[np.float64(-0.42824074074074076)],[1],[0],[0],[2.6227402000222355],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
67,0,67,[np.float64(0.4722222222222222)],[np.float64(-0.08449074074074074)],[1],[0],[0],[1.5646342001855373],['Target'],67,0,67,0,126.35087759979069,,10,126.34119999990799,126.35087759979069,126.35087759979069,0.022665099939331412,127.90591509989463,[np.float64(0.4722222222222222)],[np.float64(-0.08449074074074074)],[1],[0],[0],[1.5646342001855373],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
68,0,68,[np.float64(-0.4039351851851852)],[np.float64(-0.03009259259259259)],[1],[0],[0],[1.7923993000295013],['Target'],68,0,68,0,127.95705189998262,,10,127.94328909995966,127.95705189998262,127.95705189998262,0.03722720011137426,129.7357585998252,[np.float64(-0.4039351851851852)],[np.float64(-0.03009259259259259)],[1],[0],[0],[1.7923993000295013],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
69,0,69,[np.float64(0.2916666666666667)],[np.float64(-0.003472222222222222)],[1],[0],[0],[1.7695334001909941],['Target'],69,0,69,0,129.7525615999475,,5,129.7465005000122,129.7525615999475,129.7525615999475,0.010543599957600236,131.51615709997714,[np.float64(0.2916666666666667)],[np.float64(-0.003472222222222222)],[1],[0],[0],[1.7695334001909941],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
70,0,70,[np.float64(-0.06481481481481481)],[np.float64(0.4363425925925926)],[1],[0],[0],[2.032881800085306],['Target'],70,0,70,0,131.53495579981245,,5,131.5290861998219,131.53495579981245,131.53495579981245,0.012712199939414859,133.56210320000537,[np.float64(-0.06481481481481481)],[np.float64(0.4363425925925926)],[1],[0],[0],[2.032881800085306],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
71,0,71,[np.float64(-0.1712962962962963)],[np.float64(-0.4166666666666667)],[1],[0],[0],[2.348586500156671],['Target'],71,0,71,0,133.58329709991813,,5,133.57724339980632,133.58329709991813,133.58329709991813,0.014919700101017952,135.9259459997993,[np.float64(-0.1712962962962963)],[np.float64(-0.4166666666666667)],[1],[0],[0],[2.348586500156671],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
72,0,72,[np.float64(-0.1388888888888889)],[np.float64(0.27546296296296297)],[1],[0],[0],[1.586525300052017],['Target'],72,0,72,0,135.95194999990053,,5,135.94387889979407,135.95194999990053,135.95194999990053,0.0177350000012666,137.5304552000016,[np.float64(-0.1388888888888889)],[np.float64(0.27546296296296297)],[1],[0],[0],[1.586525300052017],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
73,0,73,[np.float64(0.1284722222222222)],[np.float64(0.3125)],[1],[0],[0],[1.3536199000664055],['Target'],73,0,73,0,137.56579649983905,,10,137.55771019984968,137.56579649983905,137.56579649983905,0.027156399795785546,138.91145699983463,[np.float64(0.1284722222222222)],[np.float64(0.3125)],[1],[0],[0],[1.3536199000664055],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
74,0,74,[np.float64(-0.19212962962962962)],[np.float64(0.09722222222222222)],[1],[0],[0],[1.3395310000050813],['Target'],74,0,74,0,138.93455239990726,,5,138.9290012998972,138.93455239990726,138.93455239990726,0.017326599918305874,140.26864769984968,[np.float64(-0.19212962962962962)],[np.float64(0.09722222222222222)],[1],[0],[0],[1.3395310000050813],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
75,0,75,[np.float64(0.4837962962962963)],[np.float64(0.07175925925925926)],[1],[0],[0],[1.429166299989447],['Target'],75,0,75,0,140.30389699991792,,10,140.29496539989486,140.30389699991792,140.30389699991792,0.02611480001360178,141.72424699994735,[np.float64(0.4837962962962963)],[np.float64(0.07175925925925926)],[1],[0],[0],[1.429166299989447],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
76,0,76,[np.float64(-0.14583333333333334)],[np.float64(0.22453703703703703)],[1],[0],[0],[1.7451059999875724],['Target'],76,0,76,0,141.75809969985858,,10,141.74998269998468,141.75809969985858,141.75809969985858,0.02549189981073141,143.49520000000484,[np.float64(-0.14583333333333334)],[np.float64(0.22453703703703703)],[1],[0],[0],[1.7451059999875724],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
77,0,77,[np.float64(-0.20833333333333334)],[np.float64(0.42939814814814814)],[1],[0],[0],[1.4022363999392837],['Target'],77,0,77,0,143.5129929999821,,5,143.50758279999718,143.5129929999821,143.5129929999821,0.012159499805420637,144.90993039985187,[np.float64(-0.20833333333333334)],[np.float64(0.42939814814814814)],[1],[0],[0],[1.4022363999392837],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
78,0,78,[np.float64(0.2800925925925926)],[np.float64(0.18287037037037038)],[1],[0],[0],[2.4206916000694036],['Target'],78,0,78,0,144.9326265999116,,5,144.92669259989634,144.9326265999116,144.9326265999116,0.016618699999526143,147.34748939983547,[np.float64(0.2800925925925926)],[np.float64(0.18287037037037038)],[1],[0],[0],[2.4206916000694036],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
79,0,79,[np.float64(-0.4548611111111111)],[np.float64(-0.11458333333333333)],[1],[0],[0],[6.377994799986482],['Target'],79,0,79,0,147.37816999992356,,5,147.3659592999611,147.37816999992356,147.37816999992356,0.018296799855306745,153.74406849988736,[np.float64(-0.4548611111111111)],[np.float64(-0.11458333333333333)],[1],[0],[0],[6.377994799986482],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
80,0,80,[np.float64(0.03819444444444445)],[np.float64(-0.3449074074074074)],[1],[0],[0],[3.513782700058073],['Target'],80,0,80,0,153.77561299991794,,10,153.76586659997702,153.77561299991794,153.77561299991794,0.021580999949947,157.2797612999566,[np.float64(0.03819444444444445)],[np.float64(-0.3449074074074074)],[1],[0],[0],[3.513782700058073],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
81,0,81,[np.float64(-0.47453703703703703)],[np.float64(0.16435185185185186)],[1],[0],[0],[1.926770299905911],['Target'],81,0,81,0,157.31615410000086,,10,157.30773609993048,157.31615410000086,157.31615410000086,0.027749700006097555,159.23461699998006,[np.float64(-0.47453703703703703)],[np.float64(0.16435185185185186)],[1],[0],[0],[1.926770299905911],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
82,0,82,[np.float64(-0.1736111111111111)],[np.float64(-0.1087962962962963)],[1],[0],[0],[1.2443322001490742],['Target'],82,0,82,0,159.26080349995755,,5,159.25305049982853,159.26080349995755,159.26080349995755,0.018208800116553903,160.49742889986373,[np.float64(-0.1736111111111111)],[np.float64(-0.1087962962962963)],[1],[0],[0],[1.2443322001490742],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
83,0,83,[np.float64(-0.4583333333333333)],[np.float64(0.36921296296296297)],[1],[0],[0],[1.888323200168088],['Target'],83,0,83,0,160.52354969992302,,10,160.5148469998967,160.52354969992302,160.52354969992302,0.01732879993505776,162.40325559978373,[np.float64(-0.4583333333333333)],[np.float64(0.36921296296296297)],[1],[0],[0],[1.888323200168088],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
84,0,84,[np.float64(0.2662037037037037)],[np.float64(0.12731481481481483)],[1],[0],[0],[1.6438714999239892],['Target'],84,0,84,0,162.419214699883,,5,162.4141123997979,162.419214699883,162.419214699883,0.010691900039091706,164.05808489979245,[np.float64(0.2662037037037037)],[np.float64(0.12731481481481483)],[1],[0],[0],[1.6438714999239892],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
85,0,85,[np.float64(0.42939814814814814)],[np.float64(0.38657407407407407)],[1],[0],[0],[1.4051806000061333],['Target'],85,0,85,0,164.08505539991893,,5,164.07592249987647,164.08505539991893,164.08505539991893,0.017691100016236305,165.48121599992737,[np.float64(0.42939814814814814)],[np.float64(0.38657407407407407)],[1],[0],[0],[1.4051806000061333],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
86,0,86,[np.float64(0.32407407407407407)],[np.float64(-0.15856481481481483)],[1],[0],[0],[1.678516099927947],['Target'],86,0,86,0,165.50676949997433,,5,165.499592699809,165.50676949997433,165.50676949997433,0.018168299924582243,167.17819959996268,[np.float64(0.32407407407407407)],[np.float64(-0.15856481481481483)],[1],[0],[0],[1.678516099927947],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
87,0,87,[np.float64(-0.3055555555555556)],[np.float64(0.28587962962962965)],[1],[0],[0],[2.1664227000437677],['Target'],87,0,87,0,167.19902379997075,,5,167.190723199863,167.19902379997075,167.19902379997075,0.012377999955788255,169.35724999988452,[np.float64(-0.3055555555555556)],[np.float64(0.28587962962962965)],[1],[0],[0],[2.1664227000437677],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
88,0,88,[np.float64(-0.1701388888888889)],[np.float64(0.2152777777777778)],[1],[0],[0],[1.619937299983576],['Target'],88,0,88,0,169.38521309988573,,5,169.37556189997122,169.38521309988573,169.38521309988573,0.018143799854442477,170.99560659984127,[np.float64(-0.1701388888888889)],[np.float64(0.2152777777777778)],[1],[0],[0],[1.619937299983576],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
89,0,89,[np.float64(0.2025462962962963)],[np.float64(0.19675925925925927)],[1],[0],[0],[1.5712911000009626],['Target'],89,0,89,0,171.02360499999486,,5,171.0139293000102,171.02360499999486,171.02360499999486,0.01813929993659258,172.58532379986718,[np.float64(0.2025462962962963)],[np.float64(0.19675925925925927)],[1],[0],[0],[1.5712911000009626],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
90,0,90,[np.float64(0.1087962962962963)],[np.float64(0.1087962962962963)],[1],[0],[0],[1.6392101000528783],['Target'],90,0,90,0,172.61649829987437,,10,172.60800949996337,172.61649829987437,172.61649829987437,0.0224845998454839,174.24729289999232,[np.float64(0.1087962962962963)],[np.float64(0.1087962962962963)],[1],[0],[0],[1.6392101000528783],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
91,0,91,[np.float64(-0.15625)],[np.float64(0.2847222222222222)],[1],[0],[0],[1.6289641000330448],['Target'],91,0,91,0,174.27689499990083,,10,174.26626699999906,174.27689499990083,174.27689499990083,0.018847099971026182,175.8953257999383,[np.float64(-0.15625)],[np.float64(0.2847222222222222)],[1],[0],[0],[1.6289641000330448],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
92,0,92,[np.float64(-0.3587962962962963)],[np.float64(-0.03125)],[1],[0],[0],[1.8102514001075178],['Target'],92,0,92,0,175.92498289979994,,10,175.91524699982256,175.92498289979994,175.92498289979994,0.019717999966815114,177.72557499981485,[np.float64(-0.3587962962962963)],[np.float64(-0.03125)],[1],[0],[0],[1.8102514001075178],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
93,0,93,[np.float64(-0.1597222222222222)],[np.float64(-0.19212962962962962)],[1],[0],[0],[1.1808338998816907],['Target'],93,0,93,0,177.7624179997947,,10,177.7520494000055,177.7624179997947,177.7624179997947,0.0263414999935776,178.93299589981325,[np.float64(-0.1597222222222222)],[np.float64(-0.19212962962962962)],[1],[0],[0],[1.1808338998816907],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
94,0,94,[np.float64(0.04050925925925926)],[np.float64(-0.44675925925925924)],[1],[0],[0],[2.0152643001638353],['Target'],94,0,94,0,178.9524452998303,,5,178.94703319994733,178.9524452998303,178.9524452998303,0.013807800132781267,180.96245209989138,[np.float64(0.04050925925925926)],[np.float64(-0.44675925925925924)],[1],[0],[0],[2.0152643001638353],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
95,0,95,[np.float64(0.2824074074074074)],[np.float64(0.4212962962962963)],[1],[0],[0],[2.9410995000507683],['Target'],95,0,95,0,180.99688519979827,,10,180.98997609992512,180.99688519979827,180.99688519979827,0.02729859994724393,183.93119549984112,[np.float64(0.2824074074074074)],[np.float64(0.4212962962962963)],[1],[0],[0],[2.9410995000507683],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
96,0,96,[np.float64(0.03009259259259259)],[np.float64(0.2569444444444444)],[1],[0],[0],[1.8140986999496818],['Target'],96,0,96,0,183.95247609983198,,5,183.94727189978585,183.95247609983198,183.95247609983198,0.015839499887079,185.7615041998215,[np.float64(0.03009259259259259)],[np.float64(0.2569444444444444)],[1],[0],[0],[1.8140986999496818],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
97,0,97,[np.float64(-0.07175925925925926)],[np.float64(-0.4270833333333333)],[1],[0],[0],[1.8871609000489116],['Target'],97,0,97,0,185.78799759992398,,5,185.7801940999925,185.78799759992398,185.78799759992398,0.018472899915650487,187.66745239985175,[np.float64(-0.07175925925925926)],[np.float64(-0.4270833333333333)],[1],[0],[0],[1.8871609000489116],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
98,0,98,[np.float64(0.4756944444444444)],[np.float64(-0.2835648148148148)],[1],[0],[0],[1.8695112999994308],['Target'],98,0,98,0,187.74464960000478,,5,187.68416459998116,187.74464960000478,187.74464960000478,0.016531199915334582,189.5537311998196,[np.float64(0.4756944444444444)],[np.float64(-0.2835648148148148)],[1],[0],[0],[1.8695112999994308],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
99,0,99,[np.float64(0.24421296296296297)],[np.float64(-0.046296296296296294)],[1],[0],[0],[1.4240282999817282],['Target'],99,0,99,0,189.57797400001436,,10,189.57059919997118,189.57797400001436,189.57797400001436,0.01676849997602403,190.9947459998075,[np.float64(0.24421296296296297)],[np.float64(-0.046296296296296294)],[1],[0],[0],[1.4240282999817282],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
100,0,100,[np.float64(-0.4363425925925926)],[np.float64(0.46064814814814814)],[1],[0],[0],[2.8403648000676185],['Target'],100,0,100,0,191.02322589978576,,10,191.0160116998013,191.02322589978576,191.02322589978576,0.020896999863907695,193.85649469983764,[np.float64(-0.4363425925925926)],[np.float64(0.46064814814814814)],[1],[0],[0],[2.8403648000676185],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
101,0,101,[np.float64(0.4699074074074074)],[np.float64(-0.15856481481481483)],[1],[0],[0],[1.9140771001111716],['Target'],101,0,101,0,193.87845720001496,,5,193.87324359989725,193.87845720001496,193.87845720001496,0.01653179991990328,195.78742669988424,[np.float64(0.4699074074074074)],[np.float64(-0.15856481481481483)],[1],[0],[0],[1.9140771001111716],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
102,0,102,[np.float64(0.12037037037037036)],[np.float64(0.16550925925925927)],[1],[0],[0],[1.3126178998500109],['Target'],102,0,102,0,195.81965179997496,,10,195.81165649998002,195.81965179997496,195.81965179997496,0.024037799797952175,197.1243623998016,[np.float64(0.12037037037037036)],[np.float64(0.16550925925925927)],[1],[0],[0],[1.3126178998500109],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
103,0,103,[np.float64(-0.41203703703703703)],[np.float64(0.34837962962962965)],[1],[0],[0],[1.7606200999580324],['Target'],103,0,103,0,197.14400199986994,,5,197.13739809999242,197.14400199986994,197.14400199986994,0.012853099964559078,198.89813949982636,[np.float64(-0.41203703703703703)],[np.float64(0.34837962962962965)],[1],[0],[0],[1.7606200999580324],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
104,0,104,[np.float64(0.4236111111111111)],[np.float64(-0.16782407407407407)],[1],[0],[0],[2.8381729000248015],['Target'],104,0,104,0,198.92866849992424,,10,198.9199885998387,198.92866849992424,198.92866849992424,0.021662700222805142,201.7582744997926,[np.float64(0.4236111111111111)],[np.float64(-0.16782407407407407)],[1],[0],[0],[2.8381729000248015],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
105,0,105,[np.float64(-0.15856481481481483)],[np.float64(-0.07175925925925926)],[1],[0],[0],[2.7073601000010967],['Target'],105,0,105,0,201.78793279989623,,10,201.7796367998235,201.78793279989623,201.78793279989623,0.021137900184839964,204.48711749981157,[np.float64(-0.15856481481481483)],[np.float64(-0.07175925925925926)],[1],[0],[0],[2.7073601000010967],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
106,0,106,[np.float64(0.3101851851851852)],[np.float64(-0.2013888888888889)],[1],[0],[0],[1.319770999951288],['Target'],106,0,106,0,204.51540859998204,,10,204.50704469997436,204.51540859998204,204.51540859998204,0.01970720011740923,205.82693829992786,[np.float64(0.3101851851851852)],[np.float64(-0.2013888888888889)],[1],[0],[0],[1.319770999951288],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
107,0,107,[np.float64(0.4398148148148148)],[np.float64(0.15162037037037038)],[1],[0],[0],[1.3952399999834597],['Target'],107,0,107,0,205.85547489998862,,5,205.84599689999595,205.85547489998862,205.85547489998862,0.0188207000028342,207.24130919994786,[np.float64(0.4398148148148148)],[np.float64(0.15162037037037038)],[1],[0],[0],[1.3952399999834597],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
108,0,108,[np.float64(-0.2974537037037037)],[np.float64(-0.37037037037037035)],[1],[0],[0],[1.9890554999001324],['Target'],108,0,108,0,207.26258149999194,,5,207.2553938999772,207.26258149999194,207.26258149999194,0.013940599979832768,209.24450859986246,[np.float64(-0.2974537037037037)],[np.float64(-0.37037037037037035)],[1],[0],[0],[1.9890554999001324],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
109,0,109,[np.float64(0.09490740740740741)],[np.float64(-0.0625)],[1],[0],[0],[1.9940343000926077],['Target'],109,0,109,0,209.2708470998332,,10,209.26264729979448,209.2708470998332,209.2708470998332,0.018041899893432856,211.25675279996358,[np.float64(0.09490740740740741)],[np.float64(-0.0625)],[1],[0],[0],[1.9940343000926077],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
110,0,110,[np.float64(-0.1076388888888889)],[np.float64(-0.05092592592592592)],[1],[0],[0],[1.7072417000308633],['Target'],110,0,110,0,211.2839584997855,,5,211.27435079985298,211.2839584997855,211.2839584997855,0.017478599911555648,212.98169489996508,[np.float64(-0.1076388888888889)],[np.float64(-0.05092592592592592)],[1],[0],[0],[1.7072417000308633],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
111,0,111,[np.float64(-0.09490740740740741)],[np.float64(0.16435185185185186)],[1],[0],[0],[1.6352674001827836],['Target'],111,0,111,0,213.00870399991982,,5,213.0012630999554,213.00870399991982,213.00870399991982,0.019384099869057536,214.63662739982828,[np.float64(-0.09490740740740741)],[np.float64(0.16435185185185186)],[1],[0],[0],[1.6352674001827836],['Target'],086801,001,2025-09-30_18h54.51.710,Visual search,,2025.1.1,117.3768160494109,2025-09-30 18h54.52.836497 +0530,
