thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
56,0,56,[np.float64(0.06712962962962964)],[np.float64(-0.2326388888888889)],[1],[0],[0],[1.3042706998530775],['Target'],56,0,56,0,111.15737139992416,,5,111.15065299998969,111.15737139992416,111.15737139992416,0.019049399998039007,112.45503439987078,[np.float64(0.06712962962962964)],[np.float64(-0.2326388888888889)],[1],[0],[0],[1.3042706998530775],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
57,0,57,[np.float64(0.4386574074074074)],[np.float64(-0.052083333333333336)],[1],[0],[0],[1.3930005999282002],['Target'],57,0,57,0,112.47265410004184,,5,112.46795089985244,112.47265410004184,112.47265410004184,0.01272689993493259,113.8610765999183,[np.float64(0.4386574074074074)],[np.float64(-0.052083333333333336)],[1],[0],[0],[1.3930005999282002],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
58,0,58,[np.float64(-0.19907407407407407)],[np.float64(-0.22453703703703703)],[1],[0],[0],[1.7218460000585765],['Target'],58,0,58,0,113.88224359997548,,5,113.87721069995314,113.88224359997548,113.88224359997548,0.015935400035232306,115.5991539999377,[np.float64(-0.19907407407407407)],[np.float64(-0.22453703703703703)],[1],[0],[0],[1.7218460000585765],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
59,0,59,[np.float64(-0.10300925925925926)],[np.float64(0.13425925925925927)],[1],[0],[0],[1.285343399969861],['Target'],59,0,59,0,115.615616499912,,5,115.61067790002562,115.615616499912,115.615616499912,0.011341500096023083,116.8961342999246,[np.float64(-0.10300925925925926)],[np.float64(0.13425925925925927)],[1],[0],[0],[1.285343399969861],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
60,0,60,[np.float64(0.3773148148148148)],[np.float64(-0.3958333333333333)],[1],[0],[0],[2.425004000077024],['Target'],60,0,60,0,116.92355820001103,,10,116.91671769996174,116.92355820001103,116.92355820001103,0.020394299877807498,119.34184239991009,[np.float64(0.3773148148148148)],[np.float64(-0.3958333333333333)],[1],[0],[0],[2.425004000077024],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
61,0,61,[np.float64(0.32407407407407407)],[np.float64(-0.06597222222222222)],[1],[0],[0],[1.1511539998464286],['Target'],61,0,61,0,119.36996529996395,,10,119.3629832000006,119.36996529996395,119.36996529996395,0.02089509996585548,120.51420430000871,[np.float64(0.32407407407407407)],[np.float64(-0.06597222222222222)],[1],[0],[0],[1.1511539998464286],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
62,0,62,[np.float64(-0.09837962962962964)],[np.float64(-0.14583333333333334)],[1],[0],[0],[1.5629702999722213],['Target'],62,0,62,0,120.54110619984567,,10,120.53362019988708,120.54110619984567,120.54110619984567,0.019275300204753876,122.09670450002886,[np.float64(-0.09837962962962964)],[np.float64(-0.14583333333333334)],[1],[0],[0],[1.5629702999722213],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
63,0,63,[np.float64(-0.41898148148148145)],[np.float64(-0.10532407407407407)],[1],[0],[0],[1.8209778000600636],['Target'],63,0,63,0,122.12006370001473,,5,122.11446239985526,122.12006370001473,122.12006370001473,0.01750339986756444,123.93555479985662,[np.float64(-0.41898148148148145)],[np.float64(-0.10532407407407407)],[1],[0],[0],[1.8209778000600636],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
64,0,64,[np.float64(-0.43287037037037035)],[np.float64(0.1597222222222222)],[1],[0],[0],[1.2405611998401582],['Target'],64,0,64,0,123.96389020001516,,10,123.95716680004261,123.96389020001516,123.96389020001516,0.02141970000229776,125.19784709997475,[np.float64(-0.43287037037037035)],[np.float64(0.1597222222222222)],[1],[0],[0],[1.2405611998401582],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
65,0,65,[np.float64(-0.3738425925925926)],[np.float64(-0.037037037037037035)],[1],[0],[0],[1.1712964000180364],['Target'],65,0,65,0,125.22174709988758,,5,125.21652959985659,125.22174709988758,125.22174709988758,0.018453700002282858,126.38792339991778,[np.float64(-0.3738425925925926)],[np.float64(-0.037037037037037035)],[1],[0],[0],[1.1712964000180364],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
66,0,66,[np.float64(-0.30324074074074076)],[np.float64(0.41550925925925924)],[1],[0],[0],[1.6122000000905246],['Target'],66,0,66,0,126.41158199985512,,5,126.40546240005642,126.41158199985512,126.41158199985512,0.017358799930661917,128.01776219997555,[np.float64(-0.30324074074074076)],[np.float64(0.41550925925925924)],[1],[0],[0],[1.6122000000905246],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
67,0,67,[np.float64(-0.35648148148148145)],[np.float64(-0.3726851851851852)],[1],[0],[0],[1.4605894999112934],['Target'],67,0,67,0,128.0446337000467,,10,128.0378847999964,128.0446337000467,128.0446337000467,0.019946099957451224,129.49854149995372,[np.float64(-0.35648148148148145)],[np.float64(-0.3726851851851852)],[1],[0],[0],[1.4605894999112934],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
68,0,68,[np.float64(-0.36226851851851855)],[np.float64(0.3761574074074074)],[1],[0],[0],[1.9854701000731438],['Target'],68,0,68,0,129.5256691998802,,10,129.51768859988078,129.5256691998802,129.5256691998802,0.019011199939996004,131.5032726000063,[np.float64(-0.36226851851851855)],[np.float64(0.3761574074074074)],[1],[0],[0],[1.9854701000731438],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
69,0,69,[np.float64(0.24537037037037038)],[np.float64(0.44675925925925924)],[1],[0],[0],[1.6256597000174224],['Target'],69,0,69,0,131.52342360001057,,5,131.5183604999911,131.52342360001057,131.52342360001057,0.014842400094494224,133.14412519987673,[np.float64(0.24537037037037038)],[np.float64(0.44675925925925924)],[1],[0],[0],[1.6256597000174224],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
70,0,70,[np.float64(-0.25810185185185186)],[np.float64(0.12962962962962962)],[1],[0],[0],[1.5715327998623252],['Target'],70,0,70,0,133.18502169987187,,10,133.17721779993735,133.18502169987187,133.18502169987187,0.03290640003979206,134.74885499989614,[np.float64(-0.25810185185185186)],[np.float64(0.12962962962962962)],[1],[0],[0],[1.5715327998623252],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
71,0,71,[np.float64(0.17939814814814814)],[np.float64(-0.14930555555555555)],[1],[0],[0],[2.8204910000786185],['Target'],71,0,71,0,134.77869810000993,,10,134.77176749985665,134.77869810000993,134.77869810000993,0.02268370008096099,137.59234740003012,[np.float64(0.17939814814814814)],[np.float64(-0.14930555555555555)],[1],[0],[0],[2.8204910000786185],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
72,0,72,[np.float64(0.4895833333333333)],[np.float64(0.4236111111111111)],[1],[0],[0],[1.6624253001064062],['Target'],72,0,72,0,137.61923779989593,,10,137.61153139988892,137.61923779989593,137.61923779989593,0.01899880007840693,139.27407249994576,[np.float64(0.4895833333333333)],[np.float64(0.4236111111111111)],[1],[0],[0],[1.6624253001064062],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
73,0,73,[np.float64(-0.16550925925925927)],[np.float64(-0.03356481481481482)],[1],[0],[0],[1.7546370001509786],['Target'],73,0,73,0,139.29660959984176,,5,139.2902851998806,139.29660959984176,139.29660959984176,0.01598179992288351,141.0450263998937,[np.float64(-0.16550925925925927)],[np.float64(-0.03356481481481482)],[1],[0],[0],[1.7546370001509786],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
74,0,74,[np.float64(0.4386574074074074)],[np.float64(-0.3402777777777778)],[1],[0],[0],[1.9102728001307696],['Target'],74,0,74,0,141.06191449984908,,5,141.05701350001618,141.06191449984908,141.06191449984908,0.01180969993583858,142.96740549989045,[np.float64(0.4386574074074074)],[np.float64(-0.3402777777777778)],[1],[0],[0],[1.9102728001307696],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
75,0,75,[np.float64(-0.2349537037037037)],[np.float64(0.15046296296296297)],[1],[0],[0],[1.3637923998758197],['Target'],75,0,75,0,142.9993960999418,,10,142.99230109993368,142.9993960999418,142.9993960999418,0.024688399862498045,144.35622309986502,[np.float64(-0.2349537037037037)],[np.float64(0.15046296296296297)],[1],[0],[0],[1.3637923998758197],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
76,0,76,[np.float64(-0.19212962962962962)],[np.float64(-0.2951388888888889)],[1],[0],[0],[1.262234800029546],['Target'],76,0,76,0,144.38984329998493,,10,144.38281009998173,144.38984329998493,144.38984329998493,0.026332699926570058,145.64515829994343,[np.float64(-0.19212962962962962)],[np.float64(-0.2951388888888889)],[1],[0],[0],[1.262234800029546],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
77,0,77,[np.float64(-0.2638888888888889)],[np.float64(0.33564814814814814)],[1],[0],[0],[1.5435448000207543],['Target'],77,0,77,0,145.69588899984956,,10,145.68337960005738,145.69588899984956,145.69588899984956,0.038013300159946084,147.22703379997984,[np.float64(-0.2638888888888889)],[np.float64(0.33564814814814814)],[1],[0],[0],[1.5435448000207543],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
78,0,78,[np.float64(-0.43171296296296297)],[np.float64(-0.19560185185185186)],[1],[0],[0],[1.5925189000554383],['Target'],78,0,78,0,147.25393659994006,,5,147.24691189988516,147.25393659994006,147.25393659994006,0.019630700116977096,148.83955279993825,[np.float64(-0.43171296296296297)],[np.float64(-0.19560185185185186)],[1],[0],[0],[1.5925189000554383],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
79,0,79,[np.float64(0.06365740740740741)],[np.float64(0.01273148148148148)],[1],[0],[0],[1.902720500016585],['Target'],79,0,79,0,148.86834309995174,,5,148.85833349986933,148.86834309995174,148.86834309995174,0.018565099919214845,150.7611527000554,[np.float64(0.06365740740740741)],[np.float64(0.01273148148148148)],[1],[0],[0],[1.902720500016585],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
80,0,80,[np.float64(-0.3368055555555556)],[np.float64(-0.034722222222222224)],[1],[0],[0],[1.2875530999153852],['Target'],80,0,80,0,150.7863455999177,,5,150.78033229988068,150.7863455999177,150.7863455999177,0.018978799926117063,152.06799649982713,[np.float64(-0.3368055555555556)],[np.float64(-0.034722222222222224)],[1],[0],[0],[1.2875530999153852],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
81,0,81,[np.float64(0.19907407407407407)],[np.float64(0.17824074074074073)],[1],[0],[0],[1.3427997999824584],['Target'],81,0,81,0,152.0862266998738,,5,152.08125479985029,152.0862266998738,152.0862266998738,0.013052500085905194,153.42417669994757,[np.float64(0.19907407407407407)],[np.float64(0.17824074074074073)],[1],[0],[0],[1.3427997999824584],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
82,0,82,[np.float64(0.09143518518518519)],[np.float64(0.10416666666666667)],[1],[0],[0],[1.0221450999379158],['Target'],82,0,82,0,153.44632910005748,,5,153.4409926000517,153.44632910005748,153.44632910005748,0.01661289995536208,154.46329179988243,[np.float64(0.09143518518518519)],[np.float64(0.10416666666666667)],[1],[0],[0],[1.0221450999379158],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
83,0,83,[np.float64(-0.4675925925925926)],[np.float64(-0.04861111111111111)],[1],[0],[0],[1.477279799990356],['Target'],83,0,83,0,154.49886709987186,,10,154.4911457998678,154.49886709987186,154.49886709987186,0.02758180000819266,155.96855890005827,[np.float64(-0.4675925925925926)],[np.float64(-0.04861111111111111)],[1],[0],[0],[1.477279799990356],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
84,0,84,[np.float64(-0.3761574074074074)],[np.float64(-0.26273148148148145)],[1],[0],[0],[1.410565400030464],['Target'],84,0,84,0,156.00329419993795,,10,155.99613919993863,156.00329419993795,156.00329419993795,0.027305299881845713,157.40675739990547,[np.float64(-0.3761574074074074)],[np.float64(-0.26273148148148145)],[1],[0],[0],[1.410565400030464],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
85,0,85,[np.float64(-0.2569444444444444)],[np.float64(-0.03356481481481482)],[1],[0],[0],[1.2131340999621898],['Target'],85,0,85,0,157.43182599986903,,10,157.42464259988628,157.43182599986903,157.43182599986903,0.01777940010651946,158.63783709984273,[np.float64(-0.2569444444444444)],[np.float64(-0.03356481481481482)],[1],[0],[0],[1.2131340999621898],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
86,0,86,[np.float64(-0.04050925925925926)],[np.float64(-0.008101851851851851)],[1],[0],[0],[1.6937492999713868],['Target'],86,0,86,0,158.65553919994272,,5,158.6503155999817,158.65553919994272,158.65553919994272,0.012353499885648489,160.3441858999431,[np.float64(-0.04050925925925926)],[np.float64(-0.008101851851851851)],[1],[0],[0],[1.6937492999713868],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
87,0,87,[np.float64(-0.47685185185185186)],[np.float64(-0.13194444444444445)],[1],[0],[0],[1.7625537998974323],['Target'],87,0,87,0,160.37760879984125,,10,160.37015779991634,160.37760879984125,160.37760879984125,0.02576069999486208,162.1328274998814,[np.float64(-0.47685185185185186)],[np.float64(-0.13194444444444445)],[1],[0],[0],[1.7625537998974323],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
88,0,88,[np.float64(-0.33564814814814814)],[np.float64(-0.2569444444444444)],[1],[0],[0],[1.5247480999678373],['Target'],88,0,88,0,162.1701177000068,,10,162.1630126000382,162.1701177000068,162.1701177000068,0.029943499946966767,163.68786309985444,[np.float64(-0.33564814814814814)],[np.float64(-0.2569444444444444)],[1],[0],[0],[1.5247480999678373],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
89,0,89,[np.float64(-0.28125)],[np.float64(0.2152777777777778)],[1],[0],[0],[1.5580243999138474],['Target'],89,0,89,0,163.70944999996573,,5,163.70315519999713,163.70944999996573,163.70944999996573,0.015087499981746078,165.26126449997537,[np.float64(-0.28125)],[np.float64(0.2152777777777778)],[1],[0],[0],[1.5580243999138474],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
90,0,90,[np.float64(-0.28125)],[np.float64(0.2152777777777778)],[1],[0],[0],[0.2571874000132084],[None],90,0,90,0,165.29827379994094,,10,165.28575339983217,165.29827379994094,165.29827379994094,0.02432980015873909,165.54304719995707,[np.float64(-0.28125)],[np.float64(0.2152777777777778)],[1],[0],[0],[0.2571874000132084],[None],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
91,0,91,[np.float64(0.14814814814814814)],[np.float64(-0.28935185185185186)],[1],[0],[0],[1.3846577000804245],['Target'],91,0,91,0,165.56199159985408,,5,165.55703469994478,165.56199159985408,165.56199159985408,0.013752999948337674,166.94180429982953,[np.float64(0.14814814814814814)],[np.float64(-0.28935185185185186)],[1],[0],[0],[1.3846577000804245],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
92,0,92,[np.float64(-0.4050925925925926)],[np.float64(0.1597222222222222)],[1],[0],[0],[1.372147399932146],['Target'],92,0,92,0,166.96469399984926,,5,166.95747559983283,166.96469399984926,166.96469399984926,0.015491699799895287,168.32973330002278,[np.float64(-0.4050925925925926)],[np.float64(0.1597222222222222)],[1],[0],[0],[1.372147399932146],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
93,0,93,[np.float64(0.4131944444444444)],[np.float64(-0.4097222222222222)],[1],[0],[0],[2.1564819999039173],['Target'],93,0,93,0,168.37966970005073,,10,168.36908619990572,168.37966970005073,168.37966970005073,0.03916789987124503,170.52566539985128,[np.float64(0.4131944444444444)],[np.float64(-0.4097222222222222)],[1],[0],[0],[2.1564819999039173],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
94,0,94,[np.float64(0.29976851851851855)],[np.float64(0.4618055555555556)],[1],[0],[0],[1.9889641001354903],['Target'],94,0,94,0,170.55899479985237,,10,170.55124469986185,170.55899479985237,170.55899479985237,0.025345500092953444,172.54031919990666,[np.float64(0.29976851851851855)],[np.float64(0.4618055555555556)],[1],[0],[0],[1.9889641001354903],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
95,0,95,[np.float64(0.06597222222222222)],[np.float64(-0.08796296296296297)],[1],[0],[0],[1.215812100097537],['Target'],95,0,95,0,172.56452020001598,,5,172.55533259990625,172.56452020001598,172.56452020001598,0.014807199826464057,173.77124599996023,[np.float64(0.06597222222222222)],[np.float64(-0.08796296296296297)],[1],[0],[0],[1.215812100097537],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
96,0,96,[np.float64(0.005787037037037037)],[np.float64(-0.09490740740740741)],[1],[0],[0],[1.1626293999142945],['Target'],96,0,96,0,173.796997099882,,5,173.78886729991063,173.796997099882,173.796997099882,0.01743560004979372,174.95160280005075,[np.float64(0.005787037037037037)],[np.float64(-0.09490740740740741)],[1],[0],[0],[1.1626293999142945],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
97,0,97,[np.float64(-0.13078703703703703)],[np.float64(0.019675925925925927)],[1],[0],[0],[1.6267480000387877],['Target'],97,0,97,0,174.97727079992183,,5,174.9712578000035,174.97727079992183,174.97727079992183,0.019468699814751744,176.59811619995162,[np.float64(-0.13078703703703703)],[np.float64(0.019675925925925927)],[1],[0],[0],[1.6267480000387877],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
98,0,98,[np.float64(0.42939814814814814)],[np.float64(-0.10532407407407407)],[1],[0],[0],[1.6616821000352502],['Target'],98,0,98,0,176.6271124999039,,5,176.61697570001706,176.6271124999039,176.6271124999039,0.01869479985907674,178.27875629998744,[np.float64(0.42939814814814814)],[np.float64(-0.10532407407407407)],[1],[0],[0],[1.6616821000352502],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
99,0,99,[np.float64(0.19328703703703703)],[np.float64(-0.28703703703703703)],[1],[0],[0],[1.2963669998571277],['Target'],99,0,99,0,178.30582439992577,,5,178.29757339996286,178.30582439992577,178.30582439992577,0.018620399991050363,179.59405600000173,[np.float64(0.19328703703703703)],[np.float64(-0.28703703703703703)],[1],[0],[0],[1.2963669998571277],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
100,0,100,[np.float64(-0.4849537037037037)],[np.float64(0.11342592592592593)],[1],[0],[0],[2.4923857001122087],['Target'],100,0,100,0,179.61940049985424,,5,179.61255089985207,179.61940049985424,179.61940049985424,0.01829200005158782,182.10502430005,[np.float64(-0.4849537037037037)],[np.float64(0.11342592592592593)],[1],[0],[0],[2.4923857001122087],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
101,0,101,[np.float64(-0.4074074074074074)],[np.float64(0.4212962962962963)],[1],[0],[0],[1.519810700090602],['Target'],101,0,101,0,182.12237019999884,,5,182.11607949994504,182.12237019999884,182.12237019999884,0.010834499960765243,183.6360106000211,[np.float64(-0.4074074074074074)],[np.float64(0.4212962962962963)],[1],[0],[0],[1.519810700090602],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
102,0,102,[np.float64(-0.30439814814814814)],[np.float64(0.22337962962962962)],[1],[0],[0],[3.391837500035763],['Target'],102,0,102,0,183.67230709991418,,10,183.66346209985204,183.67230709991418,183.67230709991418,0.027247099904343486,187.0553766998928,[np.float64(-0.30439814814814814)],[np.float64(0.22337962962962962)],[1],[0],[0],[3.391837500035763],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
103,0,103,[np.float64(0.4039351851851852)],[np.float64(0.24537037037037038)],[1],[0],[0],[1.49380990001373],['Target'],103,0,103,0,187.07277409988455,,5,187.06585699995048,187.07277409988455,187.07277409988455,0.010326100047677755,188.55975140002556,[np.float64(0.4039351851851852)],[np.float64(0.24537037037037038)],[1],[0],[0],[1.49380990001373],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
104,0,104,[np.float64(0.010416666666666666)],[np.float64(0.3993055555555556)],[1],[0],[0],[1.7048762999475002],['Target'],104,0,104,0,188.63838170003146,,5,188.5699243999552,188.63838170003146,188.63838170003146,0.010035100160166621,190.27491959999315,[np.float64(0.010416666666666666)],[np.float64(0.3993055555555556)],[1],[0],[0],[1.7048762999475002],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
105,0,105,[np.float64(0.09606481481481481)],[np.float64(-0.24074074074074073)],[1],[0],[0],[1.4972876999527216],['Target'],105,0,105,0,190.31865060003474,,10,190.30857699993066,190.31865060003474,190.31865060003474,0.033456699922680855,191.80596929998137,[np.float64(0.09606481481481481)],[np.float64(-0.24074074074074073)],[1],[0],[0],[1.4972876999527216],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
106,0,106,[np.float64(0.059027777777777776)],[np.float64(-0.3541666666666667)],[1],[0],[0],[1.3031776999123394],['Target'],106,0,106,0,191.83249269984663,,5,191.8242925000377,191.83249269984663,191.83249269984663,0.018121900036931038,193.12757449992932,[np.float64(0.059027777777777776)],[np.float64(-0.3541666666666667)],[1],[0],[0],[1.3031776999123394],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
107,0,107,[np.float64(-0.1574074074074074)],[np.float64(-0.14583333333333334)],[1],[0],[0],[1.3423027000389993],['Target'],107,0,107,0,193.15753109985963,,10,193.1490128999576,193.15753109985963,193.15753109985963,0.02123750001192093,194.49144040001556,[np.float64(-0.1574074074074074)],[np.float64(-0.14583333333333334)],[1],[0],[0],[1.3423027000389993],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
108,0,108,[np.float64(0.19212962962962962)],[np.float64(-0.4305555555555556)],[1],[0],[0],[3.0179556999355555],['Target'],108,0,108,0,194.51772929984145,,5,194.50965669983998,194.51772929984145,194.51772929984145,0.017985299928113818,197.52771659987047,[np.float64(0.19212962962962962)],[np.float64(-0.4305555555555556)],[1],[0],[0],[3.0179556999355555],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
109,0,109,[np.float64(-0.2673611111111111)],[np.float64(-0.21180555555555555)],[1],[0],[0],[2.6412460000719875],['Target'],109,0,109,0,197.54799069999717,,5,197.54193219984882,197.54799069999717,197.54799069999717,0.014024999924004078,200.18328760005534,[np.float64(-0.2673611111111111)],[np.float64(-0.21180555555555555)],[1],[0],[0],[2.6412460000719875],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
110,0,110,[np.float64(-0.1736111111111111)],[np.float64(0.33564814814814814)],[1],[0],[0],[1.6970734000205994],['Target'],110,0,110,0,200.21489319996908,,10,200.2060324999038,200.21489319996908,200.21489319996908,0.02256070007570088,201.90319689991884,[np.float64(-0.1736111111111111)],[np.float64(0.33564814814814814)],[1],[0],[0],[1.6970734000205994],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
111,0,111,[np.float64(-0.4583333333333333)],[np.float64(-0.027777777777777776)],[1],[0],[0],[2.1531130999792367],['Target'],111,0,111,0,201.93078509997576,,10,201.9221701999195,201.93078509997576,201.93078509997576,0.018785800086334348,204.07538719987497,[np.float64(-0.4583333333333333)],[np.float64(-0.027777777777777776)],[1],[0],[0],[2.1531130999792367],['Target'],819760,001,2025-09-30_19h01.27.735,Visual search,,2025.1.1,119.37661562505264,2025-09-30 19h01.28.846864 +0530,
