thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
67,0,67,[np.float64(-0.4375)],[np.float64(0.17824074074074073)],[1],[0],[0],[1.8097938999999315],['Target'],67,0,67,0,170.38010890013538,,10,170.37166290008463,170.38010890013538,170.38010890013538,0.027087900089100003,172.18156710010953,[np.float64(-0.4375)],[np.float64(0.17824074074074073)],[1],[0],[0],[1.8097938999999315],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
68,0,68,[np.float64(-0.17824074074074073)],[np.float64(-0.31712962962962965)],[1],[0],[0],[2.4108537000138313],['Target'],68,0,68,0,172.2072303001769,,5,172.200253700139,172.2072303001769,172.2072303001769,0.018461599946022034,174.61122200009413,[np.float64(-0.17824074074074073)],[np.float64(-0.31712962962962965)],[1],[0],[0],[2.4108537000138313],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
69,0,69,[np.float64(0.17592592592592593)],[np.float64(0.16435185185185186)],[1],[0],[0],[3.760689599905163],['Target'],69,0,69,0,174.6533449999988,,10,174.64444610010833,174.6533449999988,174.6533449999988,0.03301540017127991,178.40524300001562,[np.float64(0.17592592592592593)],[np.float64(0.16435185185185186)],[1],[0],[0],[3.760689599905163],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
70,0,70,[np.float64(0.3958333333333333)],[np.float64(-0.1412037037037037)],[1],[0],[0],[2.9395507001318038],['Target'],70,0,70,0,178.42391840019263,,5,178.41888090013526,178.42391840019263,178.42391840019263,0.013399400049820542,181.35855860006995,[np.float64(0.3958333333333333)],[np.float64(-0.1412037037037037)],[1],[0],[0],[2.9395507001318038],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
71,0,71,[np.float64(-0.10532407407407407)],[np.float64(0.4537037037037037)],[1],[0],[0],[1.6039359997957945],['Target'],71,0,71,0,181.38299220008776,,5,181.37590180011466,181.38299220008776,181.38299220008776,0.017107899999246,182.9799498000648,[np.float64(-0.10532407407407407)],[np.float64(0.4537037037037037)],[1],[0],[0],[1.6039359997957945],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
72,0,72,[np.float64(-0.42824074074074076)],[np.float64(-0.4444444444444444)],[1],[0],[0],[5.180944100022316],['Target'],72,0,72,0,183.0065792000387,,5,182.99858950008638,183.0065792000387,183.0065792000387,0.01845169998705387,188.1796373000834,[np.float64(-0.42824074074074076)],[np.float64(-0.4444444444444444)],[1],[0],[0],[5.180944100022316],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
73,0,73,[np.float64(0.45601851851851855)],[np.float64(0.01273148148148148)],[1],[0],[0],[1.5496859999839216],['Target'],73,0,73,0,188.1982214001473,,5,188.1924583001528,188.1982214001473,188.1982214001473,0.012610699981451035,189.74226470012218,[np.float64(0.45601851851851855)],[np.float64(0.01273148148148148)],[1],[0],[0],[1.5496859999839216],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
74,0,74,[np.float64(-0.2951388888888889)],[np.float64(0.41550925925925924)],[1],[0],[0],[2.848374499939382],['Target'],74,0,74,0,189.78125750017352,,10,189.77273850003257,189.78125750017352,189.78125750017352,0.030271399999037385,192.6212220999878,[np.float64(-0.2951388888888889)],[np.float64(0.41550925925925924)],[1],[0],[0],[2.848374499939382],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
75,0,75,[np.float64(-0.011574074074074073)],[np.float64(0.41898148148148145)],[1],[0],[0],[1.4616682999767363],['Target'],75,0,75,0,192.6661321001593,,10,192.65592020004988,192.6661321001593,192.6661321001593,0.03446449991315603,194.1176773000043,[np.float64(-0.011574074074074073)],[np.float64(0.41898148148148145)],[1],[0],[0],[1.4616682999767363],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
76,0,76,[np.float64(-0.2777777777777778)],[np.float64(-0.38310185185185186)],[1],[0],[0],[2.016770699992776],['Target'],76,0,76,0,194.13988700020127,,5,194.13193760020658,194.13988700020127,194.13988700020127,0.014107799855992198,196.14881919999607,[np.float64(-0.2777777777777778)],[np.float64(-0.38310185185185186)],[1],[0],[0],[2.016770699992776],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
77,0,77,[np.float64(-0.3402777777777778)],[np.float64(0.4675925925925926)],[1],[0],[0],[3.794588099932298],['Target'],77,0,77,0,196.18012020015158,,10,196.17083720001392,196.18012020015158,196.18012020015158,0.021824900060892105,199.96554420003667,[np.float64(-0.3402777777777778)],[np.float64(0.4675925925925926)],[1],[0],[0],[3.794588099932298],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
78,0,78,[np.float64(-0.44212962962962965)],[np.float64(-0.4583333333333333)],[1],[0],[0],[2.032251900061965],['Target'],78,0,78,0,199.98594560008496,,5,199.97946070018224,199.98594560008496,199.98594560008496,0.013664699858054519,202.01182310003787,[np.float64(-0.44212962962962965)],[np.float64(-0.4583333333333333)],[1],[0],[0],[2.032251900061965],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
79,0,79,[np.float64(0.41782407407407407)],[np.float64(-0.34375)],[1],[0],[0],[7.892114199930802],[None],79,0,79,0,202.06073929998092,,10,202.04730780003592,202.06073929998092,202.06073929998092,0.035316199995577335,209.93952730018646,[np.float64(0.41782407407407407)],[np.float64(-0.34375)],[1],[0],[0],[7.892114199930802],[None],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
80,0,80,[np.float64(0.24768518518518517)],[np.float64(-0.02199074074074074)],[1],[0],[0],[1.4114526999183],['Target'],80,0,80,0,209.99039880000055,,10,209.9754720001947,209.99039880000055,209.99039880000055,0.035720699932426214,211.38697920017876,[np.float64(0.24768518518518517)],[np.float64(-0.02199074074074074)],[1],[0],[0],[1.4114526999183],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
81,0,81,[np.float64(-0.2337962962962963)],[np.float64(0.33796296296296297)],[1],[0],[0],[1.3438480999320745],['Target'],81,0,81,0,211.48295910004526,,10,211.4747096002102,211.48295910004526,211.48295910004526,0.08755160006694496,212.81866270001046,[np.float64(-0.2337962962962963)],[np.float64(0.33796296296296297)],[1],[0],[0],[1.3438480999320745],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
82,0,82,[np.float64(-0.4166666666666667)],[np.float64(0.41087962962962965)],[1],[0],[0],[1.1120203998871148],['Target'],82,0,82,0,212.8628055001609,,10,212.85347740002908,212.8628055001609,212.8628055001609,0.034589400049299,213.9655999999959,[np.float64(-0.4166666666666667)],[np.float64(0.41087962962962965)],[1],[0],[0],[1.1120203998871148],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
83,0,83,[np.float64(0.22569444444444445)],[np.float64(-0.05324074074074074)],[1],[0],[0],[1.5766110001131892],['Target'],83,0,83,0,213.99450310016982,,10,213.9849818001967,213.99450310016982,213.99450310016982,0.019166599959135056,215.56164840003476,[np.float64(0.22569444444444445)],[np.float64(-0.05324074074074074)],[1],[0],[0],[1.5766110001131892],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
84,0,84,[np.float64(0.07407407407407407)],[np.float64(0.12152777777777778)],[1],[0],[0],[2.063754600007087],['Target'],84,0,84,0,215.5880146001,,10,215.57979310001247,215.5880146001,215.5880146001,0.018036800203844905,217.64365770015866,[np.float64(0.07407407407407407)],[np.float64(0.12152777777777778)],[1],[0],[0],[2.063754600007087],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
85,0,85,[np.float64(-0.16666666666666666)],[np.float64(0.45023148148148145)],[1],[0],[0],[1.3676231999415904],['Target'],85,0,85,0,217.66311840014532,,5,217.65691300015897,217.66311840014532,217.66311840014532,0.01302640000358224,219.0246541001834,[np.float64(-0.16666666666666666)],[np.float64(0.45023148148148145)],[1],[0],[0],[1.3676231999415904],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
86,0,86,[np.float64(0.5115740740740741)],[np.float64(-0.19212962962962962)],[1],[0],[0],[3.466010499978438],[None],86,0,86,0,219.0510858001653,,5,219.04346329998225,219.0510858001653,219.0510858001653,0.01860009995289147,222.509579700185,[np.float64(0.5115740740740741)],[np.float64(-0.19212962962962962)],[1],[0],[0],[3.466010499978438],[None],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
87,0,87,[np.float64(-0.1909722222222222)],[np.float64(0.4201388888888889)],[1],[0],[0],[1.493189400061965],['Target'],87,0,87,0,222.54196090018377,,5,222.5310524001252,222.54196090018377,222.54196090018377,0.021291400073096156,224.02435329998843,[np.float64(-0.1909722222222222)],[np.float64(0.4201388888888889)],[1],[0],[0],[1.493189400061965],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
88,0,88,[np.float64(0.41898148148148145)],[np.float64(0.38657407407407407)],[1],[0],[0],[1.419961400097236],['Target'],88,0,88,0,224.05875610001385,,10,224.049676500028,224.05875610001385,224.05875610001385,0.025096400175243616,225.46973280003294,[np.float64(0.41898148148148145)],[np.float64(0.38657407407407407)],[1],[0],[0],[1.419961400097236],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
89,0,89,[np.float64(0.2013888888888889)],[np.float64(0.017361111111111112)],[1],[0],[0],[2.177018699934706],['Target'],89,0,89,0,225.4883594000712,,5,225.48195370007306,225.4883594000712,225.4883594000712,0.012029299978166819,227.65908380015753,[np.float64(0.2013888888888889)],[np.float64(0.017361111111111112)],[1],[0],[0],[2.177018699934706],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
90,0,90,[np.float64(0.05787037037037037)],[np.float64(-0.33564814814814814)],[1],[0],[0],[1.8681358001194894],['Target'],90,0,90,0,227.68486330006272,,5,227.6782250001561,227.68486330006272,227.68486330006272,0.018952999962493777,229.5464686001651,[np.float64(0.05787037037037037)],[np.float64(-0.33564814814814814)],[1],[0],[0],[1.8681358001194894],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
91,0,91,[np.float64(0.31828703703703703)],[np.float64(-0.4513888888888889)],[1],[0],[0],[1.9528432998340577],['Target'],91,0,91,0,229.58119729999453,,10,229.57397290016524,229.58119729999453,229.58119729999453,0.027294199913740158,231.52693510008976,[np.float64(0.31828703703703703)],[np.float64(-0.4513888888888889)],[1],[0],[0],[1.9528432998340577],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
92,0,92,[np.float64(-0.4513888888888889)],[np.float64(-0.2673611111111111)],[1],[0],[0],[4.10299629997462],['Target'],92,0,92,0,231.54633440007456,,5,231.54136760020629,231.54633440007456,231.54633440007456,0.014181899838149548,235.64445720007643,[np.float64(-0.4513888888888889)],[np.float64(-0.2673611111111111)],[1],[0],[0],[4.10299629997462],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
93,0,93,[np.float64(-0.24074074074074073)],[np.float64(0.25462962962962965)],[1],[0],[0],[1.4294155000243336],['Target'],93,0,93,0,235.66916930000298,,5,235.66247069998644,235.66916930000298,235.66916930000298,0.017863699933514,237.09197890013456,[np.float64(-0.24074074074074073)],[np.float64(0.25462962962962965)],[1],[0],[0],[1.4294155000243336],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
94,0,94,[np.float64(-0.07523148148148148)],[np.float64(0.38078703703703703)],[1],[0],[0],[1.49512519990094],['Target'],94,0,94,0,237.11913200002164,,5,237.11152190016583,237.11913200002164,237.11913200002164,0.019378699827939272,238.6067518000491,[np.float64(-0.07523148148148148)],[np.float64(0.38078703703703703)],[1],[0],[0],[1.49512519990094],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
95,0,95,[np.float64(-0.0023148148148148147)],[np.float64(-0.22453703703703703)],[1],[0],[0],[2.3255706999916583],['Target'],95,0,95,0,238.63453560019843,,5,238.6251930000726,238.63453560019843,238.63453560019843,0.018263400066643953,240.95085380016826,[np.float64(-0.0023148148148148147)],[np.float64(-0.22453703703703703)],[1],[0],[0],[2.3255706999916583],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
96,0,96,[np.float64(-0.3958333333333333)],[np.float64(0.3993055555555556)],[1],[0],[0],[1.634050500113517],['Target'],96,0,96,0,240.97235579998232,,5,240.96569750015624,240.97235579998232,240.97235579998232,0.014676900114864111,242.59987969999202,[np.float64(-0.3958333333333333)],[np.float64(0.3993055555555556)],[1],[0],[0],[1.634050500113517],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
97,0,97,[np.float64(0.21875)],[np.float64(0.4050925925925926)],[1],[0],[0],[1.697041700128466],['Target'],97,0,97,0,242.63339610002004,,10,242.62455529998988,242.63339610002004,242.63339610002004,0.02447439986281097,244.32171760010533,[np.float64(0.21875)],[np.float64(0.4050925925925926)],[1],[0],[0],[1.697041700128466],['Target'],076066,001,2025-09-30_19h20.47.043,Visual search,,2025.1.1,119.34897530969072,2025-09-30 19h20.48.164471 +0530,
