thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
55,0,55,[np.float64(-0.047453703703703706)],[np.float64(-0.14583333333333334)],[1],[0],[0],[1.7637278998736292],['Target'],55,0,55,0,96.61498279985972,,5,96.61014339979738,96.61498279985972,96.61498279985972,0.014420700026676059,98.3740017998498,[np.float64(-0.047453703703703706)],[np.float64(-0.14583333333333334)],[1],[0],[0],[1.7637278998736292],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
56,0,56,[np.float64(0.16319444444444445)],[np.float64(-0.07523148148148148)],[1],[0],[0],[1.795392300002277],['Target'],56,0,56,0,98.3973779999651,,5,98.39218329987489,98.3973779999651,98.3973779999651,0.017967999912798405,100.18769389996305,[np.float64(0.16319444444444445)],[np.float64(-0.07523148148148148)],[1],[0],[0],[1.795392300002277],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
57,0,57,[np.float64(0.3541666666666667)],[np.float64(-0.38078703703703703)],[1],[0],[0],[1.3994541999418288],['Target'],57,0,57,0,100.20774240000173,,5,100.20231169997714,100.20774240000173,100.20774240000173,0.014395999955013394,101.60188409988768,[np.float64(0.3541666666666667)],[np.float64(-0.38078703703703703)],[1],[0],[0],[1.3994541999418288],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
58,0,58,[np.float64(0.004629629629629629)],[np.float64(-0.06944444444444445)],[1],[0],[0],[2.5941063999198377],['Target'],58,0,58,0,101.62919309991412,,5,101.6222574999556,101.62919309991412,101.62919309991412,0.020185699919238687,104.21646909997799,[np.float64(0.004629629629629629)],[np.float64(-0.06944444444444445)],[1],[0],[0],[2.5941063999198377],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
59,0,59,[np.float64(0.37962962962962965)],[np.float64(-0.16898148148148148)],[1],[0],[0],[1.5167809999547899],['Target'],59,0,59,0,104.25105269998312,,10,104.24390629981644,104.25105269998312,104.25105269998312,0.02722920011729002,105.7607919999864,[np.float64(0.37962962962962965)],[np.float64(-0.16898148148148148)],[1],[0],[0],[1.5167809999547899],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
60,0,60,[np.float64(0.47337962962962965)],[np.float64(0.30671296296296297)],[1],[0],[0],[1.1118524998892099],['Target'],60,0,60,0,105.78824989986606,,10,105.78075999999419,105.78824989986606,105.78824989986606,0.019754299893975258,106.8927381997928,[np.float64(0.47337962962962965)],[np.float64(0.30671296296296297)],[1],[0],[0],[1.1118524998892099],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
61,0,61,[np.float64(-0.19675925925925927)],[np.float64(0.37037037037037035)],[1],[0],[0],[1.4640252999961376],['Target'],61,0,61,0,106.92311819992028,,10,106.91618199995719,106.92311819992028,106.92311819992028,0.02319800015538931,108.38026999984868,[np.float64(-0.19675925925925927)],[np.float64(0.37037037037037035)],[1],[0],[0],[1.4640252999961376],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
62,0,62,[np.float64(-0.18287037037037038)],[np.float64(0.44328703703703703)],[1],[0],[0],[1.2550280999857932],['Target'],62,0,62,0,108.40523039991967,,10,108.3982754999306,108.40523039991967,108.40523039991967,0.017891400028020144,109.65336819994263,[np.float64(-0.18287037037037038)],[np.float64(0.44328703703703703)],[1],[0],[0],[1.2550280999857932],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
63,0,63,[np.float64(0.40162037037037035)],[np.float64(-0.09027777777777778)],[1],[0],[0],[1.7812878999393433],['Target'],63,0,63,0,109.66908179991879,,5,109.66367289982736,109.66908179991879,109.66908179991879,0.01018159999512136,111.44507869984955,[np.float64(0.40162037037037035)],[np.float64(-0.09027777777777778)],[1],[0],[0],[1.7812878999393433],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
64,0,64,[np.float64(-0.4027777777777778)],[np.float64(-0.45023148148148145)],[1],[0],[0],[1.4227228998206556],['Target'],64,0,64,0,111.4748090999201,,10,111.46700880001299,111.4748090999201,111.4748090999201,0.021704999962821603,112.88980949996039,[np.float64(-0.4027777777777778)],[np.float64(-0.45023148148148145)],[1],[0],[0],[1.4227228998206556],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
65,0,65,[np.float64(-0.20949074074074073)],[np.float64(-0.41435185185185186)],[1],[0],[0],[1.2077496000565588],[None],65,0,65,0,112.91243759985082,,5,112.90490389987826,112.91243759985082,112.91243759985082,0.014948099851608276,114.11271269991994,[np.float64(-0.20949074074074073)],[np.float64(-0.41435185185185186)],[1],[0],[0],[1.2077496000565588],[None],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
66,0,66,[np.float64(-0.4861111111111111)],[np.float64(-0.04861111111111111)],[1],[0],[0],[1.205583699978888],['Target'],66,0,66,0,114.13033529999666,,5,114.12316499999724,114.13033529999666,114.13033529999666,0.010347999865189195,115.32886199979112,[np.float64(-0.4861111111111111)],[np.float64(-0.04861111111111111)],[1],[0],[0],[1.205583699978888],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
67,0,67,[np.float64(0.020833333333333332)],[np.float64(0.03935185185185185)],[1],[0],[0],[3.104752300074324],['Target'],67,0,67,0,115.35959129990079,,10,115.35222899983637,115.35959129990079,115.35959129990079,0.02317230007611215,118.45709139993414,[np.float64(0.020833333333333332)],[np.float64(0.03935185185185185)],[1],[0],[0],[3.104752300074324],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
68,0,68,[np.float64(-0.39814814814814814)],[np.float64(-0.22569444444444445)],[1],[0],[0],[1.4517163001000881],['Target'],68,0,68,0,118.48567959992215,,5,118.47747839987278,118.48567959992215,118.48567959992215,0.020180199993774295,119.92930219997652,[np.float64(-0.39814814814814814)],[np.float64(-0.22569444444444445)],[1],[0],[0],[1.4517163001000881],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
69,0,69,[np.float64(-0.06944444444444445)],[np.float64(-0.004629629629629629)],[1],[0],[0],[1.2643267000094056],['Target'],69,0,69,0,119.95006119995378,,5,119.94500309997238,119.95006119995378,119.95006119995378,0.015488799894228578,121.20943529997021,[np.float64(-0.06944444444444445)],[np.float64(-0.004629629629629629)],[1],[0],[0],[1.2643267000094056],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
70,0,70,[np.float64(0.09490740740740741)],[np.float64(0.29050925925925924)],[1],[0],[0],[1.4594008999411017],['Target'],70,0,70,0,121.23688579979353,,10,121.22998890001327,121.23688579979353,121.23688579979353,0.02036480000242591,122.68950859992765,[np.float64(0.09490740740740741)],[np.float64(0.29050925925925924)],[1],[0],[0],[1.4594008999411017],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
71,0,71,[np.float64(-0.49421296296296297)],[np.float64(-0.003472222222222222)],[1],[0],[0],[2.1969737000763416],['Target'],71,0,71,0,122.72184099978767,,10,122.7146462998353,122.72184099978767,122.72184099978767,0.024884600192308426,124.9117426997982,[np.float64(-0.49421296296296297)],[np.float64(-0.003472222222222222)],[1],[0],[0],[2.1969737000763416],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
72,0,72,[np.float64(-0.056712962962962965)],[np.float64(-0.26967592592592593)],[1],[0],[0],[1.4052828999701887],['Target'],72,0,72,0,124.94319749996066,,10,124.9361672999803,124.94319749996066,124.94319749996066,0.024172599893063307,126.34158069989644,[np.float64(-0.056712962962962965)],[np.float64(-0.26967592592592593)],[1],[0],[0],[1.4052828999701887],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
73,0,73,[np.float64(0.48148148148148145)],[np.float64(-0.2199074074074074)],[1],[0],[0],[3.028565499931574],['Target'],73,0,73,0,126.37256909999996,,10,126.36552120000124,126.37256909999996,126.37256909999996,0.023658700054511428,129.39419729984365,[np.float64(0.48148148148148145)],[np.float64(-0.2199074074074074)],[1],[0],[0],[3.028565499931574],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
74,0,74,[np.float64(0.15046296296296297)],[np.float64(0.45601851851851855)],[1],[0],[0],[1.9196718998719007],['Target'],74,0,74,0,129.41102639981546,,5,129.40574719989672,129.41102639981546,129.41102639981546,0.011332600144669414,131.32554119988345,[np.float64(0.15046296296296297)],[np.float64(0.45601851851851855)],[1],[0],[0],[1.9196718998719007],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
75,0,75,[np.float64(0.28935185185185186)],[np.float64(-0.1550925925925926)],[1],[0],[0],[1.4078722998965532],['Target'],75,0,75,0,131.34586599981412,,5,131.34035359998234,131.34586599981412,131.34586599981412,0.014606199925765395,132.7483339998871,[np.float64(0.28935185185185186)],[np.float64(-0.1550925925925926)],[1],[0],[0],[1.4078722998965532],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
76,0,76,[np.float64(-0.4305555555555556)],[np.float64(0.4861111111111111)],[1],[0],[0],[2.003179799998179],['Target'],76,0,76,0,132.77031039982103,,5,132.7654929999262,132.77031039982103,132.77031039982103,0.01697019999846816,134.76878569996916,[np.float64(-0.4305555555555556)],[np.float64(0.4861111111111111)],[1],[0],[0],[2.003179799998179],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
77,0,77,[np.float64(0.4131944444444444)],[np.float64(0.4375)],[1],[0],[0],[2.130232499912381],['Target'],77,0,77,0,134.7995278998278,,10,134.79217529995367,134.7995278998278,134.7995278998278,0.023185899946838617,136.9225289998576,[np.float64(0.4131944444444444)],[np.float64(0.4375)],[1],[0],[0],[2.130232499912381],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
78,0,78,[np.float64(-0.07407407407407407)],[np.float64(-0.08101851851851852)],[1],[0],[0],[1.454731399891898],['Target'],78,0,78,0,136.95078419987112,,5,136.9417898999527,136.95078419987112,136.95078419987112,0.019038799917325377,138.3966157999821,[np.float64(-0.07407407407407407)],[np.float64(-0.08101851851851852)],[1],[0],[0],[1.454731399891898],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
79,0,79,[np.float64(-0.16666666666666666)],[np.float64(0.39814814814814814)],[1],[0],[0],[1.9111768999136984],['Target'],79,0,79,0,138.42288839980029,,5,138.4154812998604,138.42288839980029,138.42288839980029,0.018691499950364232,140.3267740998417,[np.float64(-0.16666666666666666)],[np.float64(0.39814814814814814)],[1],[0],[0],[1.9111768999136984],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
80,0,80,[np.float64(-0.35185185185185186)],[np.float64(-0.26157407407407407)],[1],[0],[0],[1.8099169000051916],['Target'],80,0,80,0,140.37377019994892,,10,140.36084719980136,140.37377019994892,140.37377019994892,0.03387939999811351,142.17087309993804,[np.float64(-0.35185185185185186)],[np.float64(-0.26157407407407407)],[1],[0],[0],[1.8099169000051916],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
81,0,81,[np.float64(-0.4583333333333333)],[np.float64(-0.24189814814814814)],[1],[0],[0],[1.8976898998953402],['Target'],81,0,81,0,142.20331579982303,,10,142.19611089979298,142.20331579982303,142.20331579982303,0.02501099999062717,144.09391899988987,[np.float64(-0.4583333333333333)],[np.float64(-0.24189814814814814)],[1],[0],[0],[1.8976898998953402],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
82,0,82,[np.float64(-0.20601851851851852)],[np.float64(0.17592592592592593)],[1],[0],[0],[1.7830860998947173],['Target'],82,0,82,0,144.11360529996455,,5,144.10869019990787,144.11360529996455,144.11360529996455,0.014539900003001094,145.89189199986868,[np.float64(-0.20601851851851852)],[np.float64(0.17592592592592593)],[1],[0],[0],[1.7830860998947173],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
83,0,83,[np.float64(-0.15162037037037038)],[np.float64(-0.3819444444444444)],[1],[0],[0],[1.630240600090474],['Target'],83,0,83,0,145.93570429994725,,10,145.924983299803,145.93570429994725,145.93570429994725,0.03289910010062158,147.5553181997966,[np.float64(-0.15162037037037038)],[np.float64(-0.3819444444444444)],[1],[0],[0],[1.630240600090474],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
84,0,84,[np.float64(-0.023148148148148147)],[np.float64(0.47337962962962965)],[1],[0],[0],[1.9477954001631588],['Target'],84,0,84,0,147.57701159990393,,5,147.57202059985138,147.57701159990393,147.57701159990393,0.016360499896109104,149.51992330001667,[np.float64(-0.023148148148148147)],[np.float64(0.47337962962962965)],[1],[0],[0],[1.9477954001631588],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
85,0,85,[np.float64(-0.13078703703703703)],[np.float64(-0.24189814814814814)],[1],[0],[0],[1.425537799950689],['Target'],85,0,85,0,149.5539241998922,,10,149.54679919988848,149.5539241998922,149.5539241998922,0.026682900032028556,150.97245779982768,[np.float64(-0.13078703703703703)],[np.float64(-0.24189814814814814)],[1],[0],[0],[1.425537799950689],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
86,0,86,[np.float64(0.4097222222222222)],[np.float64(-0.36342592592592593)],[1],[0],[0],[2.405846499837935],['Target'],86,0,86,0,151.00311349984258,,10,150.99604359990917,151.00311349984258,151.00311349984258,0.023372499970719218,153.4019878997933,[np.float64(0.4097222222222222)],[np.float64(-0.36342592592592593)],[1],[0],[0],[2.405846499837935],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
87,0,87,[np.float64(0.4537037037037037)],[np.float64(0.4236111111111111)],[1],[0],[0],[1.5633088999893516],['Target'],87,0,87,0,153.42386089987122,,5,153.41767310001887,153.42386089987122,153.42386089987122,0.015500899869948626,154.981033799937,[np.float64(0.4537037037037037)],[np.float64(0.4236111111111111)],[1],[0],[0],[1.5633088999893516],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
88,0,88,[np.float64(0.2511574074074074)],[np.float64(-0.028935185185185185)],[1],[0],[0],[1.5221903999336064],['Target'],88,0,88,0,155.00562479998916,,10,154.9980506999418,155.00562479998916,155.00562479998916,0.016925500007346272,156.52036469988525,[np.float64(0.2511574074074074)],[np.float64(-0.028935185185185185)],[1],[0],[0],[1.5221903999336064],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
89,0,89,[np.float64(-0.03009259259259259)],[np.float64(0.08101851851851852)],[1],[0],[0],[1.244846299989149],['Target'],89,0,89,0,156.53854719991796,,5,156.53327729995362,156.53854719991796,156.53854719991796,0.012678200146183372,157.77823539986275,[np.float64(-0.03009259259259259)],[np.float64(0.08101851851851852)],[1],[0],[0],[1.244846299989149],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
90,0,90,[np.float64(0.07523148148148148)],[np.float64(0.2337962962962963)],[1],[0],[0],[2.514703700086102],['Target'],90,0,90,0,157.81650489987805,,10,157.80783989978954,157.81650489987805,157.81650489987805,0.02944290009327233,160.32262999983504,[np.float64(0.07523148148148148)],[np.float64(0.2337962962962963)],[1],[0],[0],[2.514703700086102],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
91,0,91,[np.float64(0.019675925925925927)],[np.float64(-0.1840277777777778)],[1],[0],[0],[1.3193663000129163],['Target'],91,0,91,0,160.33981749997474,,5,160.33469129982404,160.33981749997474,160.33981749997474,0.011837099911645055,161.6541461998131,[np.float64(0.019675925925925927)],[np.float64(-0.1840277777777778)],[1],[0],[0],[1.3193663000129163],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
92,0,92,[np.float64(-0.21875)],[np.float64(0.22916666666666666)],[1],[0],[0],[1.2974777000490576],['Target'],92,0,92,0,161.6881110998802,,10,161.68026409996673,161.6881110998802,161.6881110998802,0.02596990019083023,162.97786949994043,[np.float64(-0.21875)],[np.float64(0.22916666666666666)],[1],[0],[0],[1.2974777000490576],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
93,0,93,[np.float64(-0.33796296296296297)],[np.float64(0.18518518518518517)],[1],[0],[0],[1.1509616000112146],['Target'],93,0,93,0,163.01572339981794,,10,163.00657589989714,163.01572339981794,163.01572339981794,0.028453900013118982,164.15764429979026,[np.float64(-0.33796296296296297)],[np.float64(0.18518518518518517)],[1],[0],[0],[1.1509616000112146],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
94,0,94,[np.float64(0.4837962962962963)],[np.float64(-0.2800925925925926)],[1],[0],[0],[1.9441406999249011],['Target'],94,0,94,0,164.1932772998698,,10,164.18584469985217,164.1932772998698,164.1932772998698,0.027983699925243855,166.130104099866,[np.float64(0.4837962962962963)],[np.float64(-0.2800925925925926)],[1],[0],[0],[1.9441406999249011],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
95,0,95,[np.float64(0.041666666666666664)],[np.float64(0.16898148148148148)],[1],[0],[0],[1.3298708000220358],['Target'],95,0,95,0,166.16161419986747,,10,166.15455859992653,166.16161419986747,166.16161419986747,0.02421000017784536,167.48453139979392,[np.float64(0.041666666666666664)],[np.float64(0.16898148148148148)],[1],[0],[0],[1.3298708000220358],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
96,0,96,[np.float64(0.07407407407407407)],[np.float64(0.32175925925925924)],[1],[0],[0],[1.0383091000840068],['Target'],96,0,96,0,167.5116265998222,,10,167.50382749992423,167.5116265998222,167.5116265998222,0.01906510000117123,168.54226299980655,[np.float64(0.07407407407407407)],[np.float64(0.32175925925925924)],[1],[0],[0],[1.0383091000840068],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
97,0,97,[np.float64(-0.4664351851851852)],[np.float64(0.4375)],[1],[0],[0],[1.527085900073871],['Target'],97,0,97,0,168.57073349994607,,5,168.5625316000078,168.57073349994607,168.57073349994607,0.0200080000795424,170.0897313999012,[np.float64(-0.4664351851851852)],[np.float64(0.4375)],[1],[0],[0],[1.527085900073871],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
98,0,98,[np.float64(-0.44328703703703703)],[np.float64(0.2511574074074074)],[1],[0],[0],[1.4338388999458402],['Target'],98,0,98,0,170.12619549990632,,10,170.11922399979085,170.12619549990632,170.12619549990632,0.029273400083184242,171.55316159990616,[np.float64(-0.44328703703703703)],[np.float64(0.2511574074074074)],[1],[0],[0],[1.4338388999458402],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
99,0,99,[np.float64(0.11574074074074074)],[np.float64(0.10069444444444445)],[1],[0],[0],[1.5730425999499857],['Target'],99,0,99,0,171.573867399944,,5,171.56820679991506,171.573867399944,171.573867399944,0.014827199978753924,173.1413415998686,[np.float64(0.11574074074074074)],[np.float64(0.10069444444444445)],[1],[0],[0],[1.5730425999499857],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
100,0,100,[np.float64(0.41550925925925924)],[np.float64(-0.4236111111111111)],[1],[0],[0],[3.499195200158283],['Target'],100,0,100,0,173.16805449989624,,10,173.16102559980936,173.16805449989624,173.16805449989624,0.01952180010266602,176.66034149983898,[np.float64(0.41550925925925924)],[np.float64(-0.4236111111111111)],[1],[0],[0],[3.499195200158283],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
101,0,101,[np.float64(-0.01273148148148148)],[np.float64(0.1840277777777778)],[1],[0],[0],[1.3072181001771241],['Target'],101,0,101,0,176.68286819988862,,5,176.67732519982383,176.68286819988862,176.68286819988862,0.01674179988913238,177.9846297998447,[np.float64(-0.01273148148148148)],[np.float64(0.1840277777777778)],[1],[0],[0],[1.3072181001771241],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
102,0,102,[np.float64(-0.023148148148148147)],[np.float64(0.03009259259259259)],[1],[0],[0],[2.7055558001156896],['Target'],102,0,102,0,178.01821879995987,,10,178.0063912998885,178.01821879995987,178.01821879995987,0.021604400128126144,180.71204839996062,[np.float64(-0.023148148148148147)],[np.float64(0.03009259259259259)],[1],[0],[0],[2.7055558001156896],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
103,0,103,[np.float64(0.09490740740740741)],[np.float64(0.2881944444444444)],[1],[0],[0],[1.326501299859956],['Target'],103,0,103,0,180.74044769979082,,10,180.73321599978954,180.74044769979082,180.74044769979082,0.020962199894711375,182.05981369991787,[np.float64(0.09490740740740741)],[np.float64(0.2881944444444444)],[1],[0],[0],[1.326501299859956],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
104,0,104,[np.float64(-0.08101851851851852)],[np.float64(-0.30787037037037035)],[1],[0],[0],[1.6207944001071155],['Target'],104,0,104,0,182.10396789992228,,10,182.0941537998151,182.10396789992228,182.10396789992228,0.03415250009857118,183.71505579981022,[np.float64(-0.08101851851851852)],[np.float64(-0.30787037037037035)],[1],[0],[0],[1.6207944001071155],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
105,0,105,[np.float64(-0.4791666666666667)],[np.float64(-0.26851851851851855)],[1],[0],[0],[5.273747900035232],['Target'],105,0,105,0,183.74037109990604,,5,183.73334269993939,183.74037109990604,183.74037109990604,0.018071900121867657,189.00718929991126,[np.float64(-0.4791666666666667)],[np.float64(-0.26851851851851855)],[1],[0],[0],[5.273747900035232],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
106,0,106,[np.float64(0.20717592592592593)],[np.float64(-0.3425925925925926)],[1],[0],[0],[1.5763524000067264],['Target'],106,0,106,0,189.02766229980625,,5,189.02261929982342,189.02766229980625,189.02766229980625,0.015242400113493204,190.5991016998887,[np.float64(0.20717592592592593)],[np.float64(-0.3425925925925926)],[1],[0],[0],[1.5763524000067264],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
107,0,107,[np.float64(-0.44907407407407407)],[np.float64(-0.23726851851851852)],[1],[0],[0],[1.6679675001651049],['Target'],107,0,107,0,190.6194189998787,,5,190.61453529982828,190.6194189998787,190.6194189998787,0.01522909989580512,192.28262979979627,[np.float64(-0.44907407407407407)],[np.float64(-0.23726851851851852)],[1],[0],[0],[1.6679675001651049],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
108,0,108,[np.float64(0.016203703703703703)],[np.float64(-0.07175925925925926)],[1],[0],[0],[2.7227088999934494],['Target'],108,0,108,0,192.32216409989633,,10,192.31416109995916,192.32216409989633,192.32216409989633,0.03132479987107217,195.03697379981168,[np.float64(0.016203703703703703)],[np.float64(-0.07175925925925926)],[1],[0],[0],[2.7227088999934494],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
109,0,109,[np.float64(-0.48032407407407407)],[np.float64(-0.35532407407407407)],[1],[0],[0],[1.7251968998461962],['Target'],109,0,109,0,195.06608769996092,,10,195.05886109988205,195.06608769996092,195.06608769996092,0.021660299971699715,196.7841616999358,[np.float64(-0.48032407407407407)],[np.float64(-0.35532407407407407)],[1],[0],[0],[1.7251968998461962],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
110,0,110,[np.float64(0.26157407407407407)],[np.float64(-0.20717592592592593)],[1],[0],[0],[1.78188810008578],['Target'],110,0,110,0,196.8215170998592,,10,196.81441489979625,196.8215170998592,196.8215170998592,0.030028499895706773,198.59642399987206,[np.float64(0.26157407407407407)],[np.float64(-0.20717592592592593)],[1],[0],[0],[1.78188810008578],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
111,0,111,[np.float64(-0.32407407407407407)],[np.float64(0.20833333333333334)],[1],[0],[0],[1.5369422000367194],['Target'],111,0,111,0,198.62272659991868,,5,198.61521439999342,198.62272659991868,198.62272659991868,0.018560399999842048,200.1522607000079,[np.float64(-0.32407407407407407)],[np.float64(0.20833333333333334)],[1],[0],[0],[1.5369422000367194],['Target'],430052,001,2025-09-30_19h14.11.108,Visual search,,2025.1.1,119.66231277807508,2025-09-30 19h14.12.130534 +0530,
